Category,Date,Time,All_Time,Time_1,Time_2,Time_3,All_Amp,Amp_1,Amp_2,Amp_3,pre
6,1121019,945,14,4,8,2,90,90,81,25,2
4,1121019,1145,12,8,2,2,137,81,25,81,6
3,1121019,1345,6,2,2,2,81,25,81,21,4
10,1121022,945,5,2,2,1,180,81,21,120,3
3,1121022,1345,7,2,1,4,120,21,120,71,10
10,1121024,945,11,1,4,6,184,120,71,135,3
3,1121024,1045,11,4,6,1,135,71,135,87,10
7,1121024,1145,8,6,1,1,135,135,87,31,3
8,1121024,1245,3,1,1,1,122,87,31,66,7
2,1121026,1345,13,1,1,11,257,31,66,257,8
5,1121029,1045,14,1,11,2,257,66,257,63,2
10,1121029,1345,16,11,2,3,257,257,63,62,5
8,1121030,945,6,2,3,1,130,63,62,129,10
2,1121030,1145,6,3,1,2,129,62,129,79,8
6,1121031,945,6,1,2,3,129,129,79,71,2
4,1121031,1145,7,2,3,2,95,79,71,87,6
3,1121031,1245,6,3,2,1,87,71,87,35,4
7,1121101,945,5,2,1,2,183,87,35,131,3
3,1121102,945,8,1,2,5,196,35,131,196,7
1,1121105,945,12,2,5,5,196,131,196,79,3
6,1121106,945,15,5,5,5,196,196,79,50,1
4,1121106,1045,11,5,5,1,79,79,50,33,6
8,1121107,1045,11,5,1,5,147,50,33,130,4
2,1121107,1145,7,1,5,1,130,33,130,101,8
6,1121107,1345,8,5,1,2,130,130,101,86,2
4,1121108,945,4,1,2,1,133,101,86,118,6
3,1121108,1045,4,2,1,1,118,86,118,44,4
7,1121108,1245,4,1,1,2,118,118,44,29,3
8,1121108,1345,4,1,2,1,60,44,29,45,7
2,1121109,945,4,2,1,1,94,29,45,94,8
5,1121112,945,7,1,1,5,178,45,94,178,2
1,1121112,1145,8,1,5,2,178,94,178,66,5
9,1121112,1245,8,5,2,1,178,178,66,27,1
4,1121114,945,10,2,1,7,227,66,27,188,9
3,1121114,1045,9,1,7,1,188,27,188,65,4
10,1121114,1145,9,7,1,1,188,188,65,31,3
8,1121114,1345,4,1,1,2,73,65,31,39,10
2,1121115,945,4,1,2,1,114,31,39,114,8
5,1121115,1045,4,2,1,1,120,39,114,120,2
1,1121116,1145,8,1,1,6,120,114,120,74,5
6,1121116,1245,8,1,6,1,120,120,74,43,1
4,1121116,1345,8,6,1,1,74,74,43,37,6
8,1121119,1145,5,1,1,3,86,43,37,80,4
2,1121119,1345,6,1,3,2,80,37,80,48,8
6,1121120,945,6,3,2,1,93,80,48,61,2
2,1121120,1045,4,2,1,1,61,48,61,50,6
6,1121120,1145,3,1,1,1,61,61,50,32,2
4,1121120,1345,4,1,1,2,50,50,32,25,6
8,1121121,945,4,1,2,1,47,32,25,40,4
2,1121121,1245,6,2,1,3,127,25,40,127,8
5,1121122,945,6,1,3,2,127,40,127,64,2
10,1121122,1045,6,3,2,1,127,127,64,34,5
8,1121122,1145,4,2,1,1,64,64,34,28,10
4,1121122,1345,4,1,1,2,34,34,28,21,8
8,1121126,945,9,1,2,6,328,28,21,321,4
2,1121126,1245,11,2,6,3,321,21,321,35,8
9,1121127,945,11,6,3,2,347,321,35,61,2
2,1121127,1145,7,3,2,2,61,35,61,53,9
6,1121127,1345,6,2,2,2,61,61,53,43,2
4,1121128,945,5,2,2,1,53,53,43,35,6
8,1121203,1045,19,2,1,16,265,43,35,257,4
2,1121204,1045,22,1,16,5,257,35,257,99,8
9,1121204,1345,24,16,5,3,257,257,99,55,2
4,1121205,945,9,5,3,1,99,99,55,27,9
8,1121205,1145,6,3,1,2,130,55,27,102,4
2,1121206,945,6,1,2,3,102,27,102,55,8
9,1121206,1045,6,2,3,1,102,102,55,50,2
4,1121206,1345,7,3,1,3,55,55,50,42,9
8,1121207,945,5,1,3,1,68,50,42,60,4
2,1121210,945,9,3,1,5,91,42,60,91,8
5,1121211,945,11,1,5,5,91,60,91,45,2
7,1121211,1045,11,5,5,1,112,91,45,66,5
3,1121211,1145,7,5,1,1,66,45,66,36,7
7,1121211,1245,3,1,1,1,66,66,36,23,3
8,1121213,1345,13,1,1,11,199,36,23,186,7
2,1121217,1245,21,1,11,9,186,23,186,163,8
9,1121218,945,22,11,9,2,186,186,163,50,2
4,1121218,1345,15,9,2,4,163,163,50,33,9
8,1121219,945,7,2,4,1,94,50,33,77,4
2,1121219,1145,7,4,1,2,77,33,77,51,8
6,1121219,1345,5,1,2,2,77,77,51,22,2
4,1121221,1145,12,2,2,8,237,51,22,208,6
3,1121222,945,13,2,8,3,208,22,208,86,4
10,1121224,945,16,8,3,5,208,208,86,67,3
8,1121225,1245,16,3,5,8,216,86,67,197,10
2,1121226,1145,17,5,8,4,197,67,197,65,8
9,1121226,1245,13,8,4,1,197,197,65,41,2
4,1121227,945,7,4,1,2,104,65,41,80,9
3,1121228,945,8,1,2,5,124,41,80,124,4
1,1121228,1345,11,2,5,4,124,80,124,33,3
9,1130102,1245,13,5,4,4,220,124,33,129,1
2,1130102,1345,9,4,4,1,129,33,129,37,9
9,1130103,945,6,4,1,1,161,129,37,69,2
2,1130104,1145,9,1,1,7,85,37,69,85,9
5,1130104,1345,10,1,7,2,85,69,85,27,2
7,1130107,1045,11,7,2,2,136,85,27,78,5
3,1130107,1345,7,2,2,3,78,27,78,51,7
7,1130108,1045,7,2,3,2,105,78,51,78,3
3,1130108,1145,6,3,2,1,78,51,78,47,7
7,1130108,1245,4,2,1,1,78,78,47,42,3
8,1130109,1045,5,1,1,3,101,47,42,96,7
2,1130109,1145,5,1,3,1,96,42,96,47,8
9,1130110,1145,9,3,1,5,168,96,47,119,2
2,1130110,1345,8,1,5,2,119,47,119,33,9
9,1130111,945,8,5,2,1,140,119,33,54,2
2,1130111,1045,4,2,1,1,71,33,54,71,9
5,1130111,1245,4,1,1,2,71,54,71,35,2
7,1130114,945,5,1,2,2,162,71,35,126,5
3,1130114,1345,8,2,2,4,126,35,126,123,7
7,1130115,1245,10,2,4,4,126,126,123,100,3
8,1130116,945,10,4,4,2,123,123,100,41,7
4,1130117,1345,15,4,2,9,246,100,41,187,8
3,1130118,945,12,2,9,1,187,41,187,130,4
10,1130118,1045,11,9,1,1,187,187,130,46,3
8,1130118,1345,5,1,1,3,141,130,46,57,10
2,1130121,945,5,1,3,1,78,46,57,78,8
5,1130121,1145,6,3,1,2,91,57,78,91,2
1,1130122,945,6,1,2,3,91,78,91,64,5
6,1130123,945,10,2,3,5,143,91,64,116,1
2,1130123,1245,11,3,5,3,116,64,116,74,6
6,1130123,1345,9,5,3,1,116,116,74,21,2
4,1130124,945,5,3,1,1,163,74,21,110,6
3,1130124,1145,4,1,1,2,110,21,110,103,4
7,1130125,1045,7,1,2,4,123,110,103,116,3
3,1130128,945,10,2,4,4,116,103,116,110,7
7,1130128,1245,11,4,4,3,116,116,110,36,3
8,1130130,1145,16,4,3,9,247,110,36,173,7
2,1130131,1045,16,3,9,4,173,36,173,81,8
9,1130204,1245,25,9,4,12,266,173,81,174,2
2,1130205,945,18,4,12,2,174,81,174,84,9
9,1130206,945,19,12,2,5,174,174,84,82,2
4,1130206,1145,9,2,5,2,84,84,82,19,9
8,1130206,1245,8,5,2,1,84,82,19,21,4
2,1130206,1345,4,2,1,1,61,19,21,61,8
5,1130218,945,3,1,1,1,87,21,61,87,2
1,1130218,1145,4,1,1,2,87,61,87,65,5
6,1130219,1045,7,1,2,4,87,87,65,57,1
4,1130219,1145,7,2,4,1,65,65,57,25,6
8,1130220,945,8,4,1,3,110,57,25,78,4
2,1130220,1045,5,1,3,1,78,25,78,40,8
9,1130220,1345,7,3,1,3,82,78,40,44,2
2,1130222,945,10,1,3,6,124,40,44,124,9
5,1130222,1245,12,3,6,3,124,44,124,73,2
10,1130222,1345,10,6,3,1,124,124,73,44,5
8,1130223,1345,9,3,1,5,91,73,44,62,10
2,1130225,1045,8,1,5,2,62,44,62,59,8
6,1130225,1145,8,5,2,1,62,62,59,33,2
4,1130226,945,6,2,1,3,132,59,33,106,6
3,1130226,1045,5,1,3,1,106,33,106,58,4
10,1130227,945,8,3,1,4,106,106,58,58,3
8,1130301,945,10,1,4,5,88,58,58,88,10
1,1130304,1345,18,4,5,9,123,58,88,123,8
5,1130305,1045,16,5,9,2,123,88,123,62,1
7,1130305,1145,12,9,2,1,123,123,62,18,5
8,1130306,945,6,2,1,3,171,62,18,127,7
2,1130307,945,9,1,3,5,127,18,127,77,8
9,1130308,1245,16,3,5,8,161,127,77,111,2
2,1130311,945,15,5,8,2,111,77,111,39,9
6,1130311,1245,13,8,2,3,147,111,39,75,2
2,1130312,1345,11,2,3,6,85,39,75,85,6
5,1130313,945,10,3,6,1,85,75,85,52,2
7,1130313,1145,9,6,1,2,117,85,52,84,5
3,1130313,1345,5,1,2,2,84,52,84,59,7
7,1130314,945,5,2,2,1,94,84,59,69,3
3,1130314,1245,6,2,1,3,69,59,69,32,7
7,1130314,1345,5,1,3,1,69,69,32,25,3
8,1130315,945,5,3,1,1,45,32,25,38,7
2,1130315,1045,3,1,1,1,76,25,38,76,8
5,1130315,1145,3,1,1,1,76,38,76,61,2
7,1130318,1345,9,1,1,7,196,76,61,181,5
3,1130319,1245,12,1,7,4,181,61,181,62,7
10,1130320,945,13,7,4,2,196,181,62,77,3
3,1130320,1045,7,4,2,1,77,62,77,67,10
7,1130320,1145,4,2,1,1,77,77,67,33,3
8,1130320,1245,3,1,1,1,67,67,33,28,7
4,1130321,945,4,1,1,2,61,33,28,56,8
3,1130321,1045,4,1,2,1,56,28,56,35,4
7,1130321,1145,4,2,1,1,56,56,35,26,3
8,1130321,1245,3,1,1,1,35,35,26,18,7
4,1130322,945,4,1,1,2,52,26,18,44,8
3,1130325,945,8,1,2,5,101,18,44,101,4
1,1130325,1045,8,2,5,1,101,44,101,39,3
9,1130325,1345,9,5,1,3,101,101,39,26,1
4,1130326,1045,6,1,3,2,43,39,26,30,9
3,1130326,1245,7,3,2,2,30,26,30,26,4
7,1130327,945,6,2,2,2,30,30,26,21,3
8,1130327,1045,5,2,2,1,54,26,21,49,7
2,1130328,1345,11,2,1,8,56,21,49,56,8
5,1130401,945,15,1,8,6,122,49,56,122,2
1,1130402,945,19,8,6,5,122,56,122,67,5
6,1130402,1045,12,6,5,1,122,122,67,49,1
4,1130402,1345,9,5,1,3,67,67,49,36,6
8,1130403,945,5,1,3,1,78,49,36,65,4
2,1130403,1045,5,3,1,1,65,36,65,43,8
6,1130403,1345,5,1,1,3,65,65,43,28,2
4,1130408,1045,6,1,3,2,218,43,28,203,6
3,1130408,1245,7,3,2,2,203,28,203,32,4
10,1130409,945,6,2,2,2,221,203,32,50,3
3,1130409,1045,5,2,2,1,50,32,50,33,10
7,1130409,1245,5,2,1,2,70,50,33,53,3
3,1130410,945,5,1,2,2,53,33,53,48,7
7,1130410,1345,8,2,2,4,53,53,48,32,3
8,1130412,945,12,2,4,6,135,48,32,119,7
2,1130415,1145,17,4,6,7,119,32,119,103,8
6,1130415,1345,15,6,7,2,119,119,103,37,2
4,1130416,945,10,7,2,1,139,103,37,73,6
3,1130417,1145,10,2,1,7,110,37,73,110,4
1,1130417,1245,9,1,7,1,110,73,110,28,3
9,1130417,1345,9,7,1,1,116,110,28,34,1
2,1130418,945,3,1,1,1,109,28,34,109,9
5,1130418,1045,3,1,1,1,109,34,109,75,2
7,1130418,1345,5,1,1,3,109,109,75,38,5
8,1130422,945,10,1,3,6,276,75,38,239,7
2,1130423,1145,16,3,6,7,239,38,239,80,8
9,1130424,1145,18,6,7,5,278,239,80,119,2
2,1130425,945,15,7,5,3,119,80,119,45,9
6,1130425,1145,10,5,3,2,119,119,45,39,2
4,1130425,1345,7,3,2,2,45,45,39,23,6
8,1130426,1045,6,2,2,2,96,39,23,80,4
2,1130426,1345,7,2,2,3,80,23,80,70,8
6,1130429,1045,7,2,3,2,80,80,70,46,2
4,1130429,1145,6,3,2,1,70,70,46,28,6
8,1130430,945,6,2,1,3,126,46,28,108,4
2,1130502,945,9,1,3,5,108,28,108,39,8
9,1130502,1245,11,3,5,3,113,108,39,44,2
2,1130502,1345,9,5,3,1,44,39,44,15,9
6,1130503,945,5,3,1,1,91,44,15,62,2
2,1130503,1245,5,1,1,3,62,15,62,55,6
6,1130506,945,6,1,3,2,97,62,55,90,2
2,1130506,1145,7,3,2,2,90,55,90,55,6
6,1130506,1245,5,2,2,1,90,90,55,18,2
4,1130507,945,5,2,1,2,59,55,18,22,6
3,1130508,1045,9,1,2,6,152,18,22,152,4
1,1130508,1145,9,2,6,1,152,22,152,56,3
9,1130509,1045,11,6,1,4,180,152,56,84,1
2,1130509,1145,6,1,4,1,84,56,84,28,9
9,1130509,1245,6,4,1,1,84,84,28,19,2
4,1130510,945,4,1,1,2,50,28,19,41,9
3,1130510,1045,4,1,2,1,41,19,41,29,4
7,1130510,1245,5,2,1,2,41,41,29,28,3
8,1130513,945,5,1,2,2,34,29,28,33,7
2,1130513,1145,6,2,2,2,85,28,33,85,8
5,1130514,945,7,2,2,3,85,33,85,78,2
7,1130514,1145,7,2,3,2,85,85,78,63,5
8,1130515,945,8,3,2,3,82,78,63,67,7
2,1130515,1045,6,2,3,1,67,63,67,51,8
6,1130516,1245,11,3,1,7,196,67,51,180,2
2,1130517,945,10,1,7,2,180,51,180,49,6
9,1130517,1045,10,7,2,1,180,180,49,32,2
4,1130520,945,7,2,1,4,99,49,32,82,9
3,1130521,1045,11,1,4,6,100,32,82,100,4
1,1130521,1145,11,4,6,1,100,82,100,84,3
6,1130522,945,10,6,1,3,108,100,84,92,1
2,1130523,1345,13,1,3,9,239,84,92,239,6
5,1130524,945,13,3,9,1,239,92,239,38,2
10,1130524,1345,14,9,1,4,303,239,38,102,5
3,1130528,945,11,1,4,6,137,38,102,137,10
1,1130529,945,15,4,6,5,137,102,137,37,3
6,1130529,1245,14,6,5,3,199,137,37,99,1
2,1130530,1145,12,5,3,4,141,37,99,141,6
5,1130531,945,10,3,4,3,141,99,141,138,2
7,1130603,945,12,4,3,5,253,141,138,250,5
3,1130603,1245,11,3,5,3,250,138,250,113,7
7,1130605,945,15,5,3,7,250,250,113,81,3
8,1130605,1045,11,3,7,1,113,113,81,72,7
4,1130606,945,12,7,1,4,144,81,72,135,8
3,1130607,945,10,1,4,5,135,72,135,49,4
10,1130607,1245,12,4,5,3,147,135,49,61,3
3,1130610,1045,11,5,3,3,136,49,61,136,10
1,1130611,1145,12,3,3,6,136,61,136,78,3
6,1130611,1345,11,3,6,2,136,136,78,27,1
4,1130613,1345,13,6,2,5,254,78,27,203,6
3,1130614,945,8,2,5,1,203,27,203,54,4
10,1130614,1245,9,5,1,3,229,203,54,80,3
3,1130618,945,11,1,3,7,80,54,80,80,10
1,1130618,1045,11,3,7,1,80,80,80,48,3
8,1130618,1145,9,7,1,1,106,80,48,74,1
2,1130618,1345,4,1,1,2,74,48,74,26,8
9,1130619,945,4,1,2,1,101,74,26,53,2
2,1130619,1045,4,2,1,1,53,26,53,51,9
6,1130619,1345,5,1,1,3,53,53,51,37,2
4,1130621,945,10,1,3,6,449,51,37,435,6
3,1130621,1045,10,3,6,1,435,37,435,91,4
10,1130621,1245,9,6,1,2,435,435,91,58,3
8,1130621,1345,4,1,2,1,91,91,58,53,10
4,1130624,1045,5,2,1,2,78,58,53,73,8
3,1130625,1045,8,1,2,5,81,53,73,81,4
1,1130625,1245,9,2,5,2,103,73,81,103,3
5,1130626,945,9,5,2,2,109,81,103,109,1
1,1130626,1045,5,2,2,1,109,103,109,80,5
6,1130627,945,7,2,1,4,166,109,80,137,1
2,1130627,1345,9,1,4,4,137,80,137,34,6
9,1130702,945,19,4,4,11,311,137,34,208,2
2,1130702,1045,16,4,11,1,208,34,208,40,9
9,1130702,1145,13,11,1,1,208,208,40,28,2
4,1130703,1345,9,1,1,7,114,40,28,102,9
3,1130704,945,9,1,7,1,102,28,102,43,4
10,1130704,1045,9,7,1,1,106,102,43,47,3
3,1130704,1145,3,1,1,1,62,43,47,62,10
1,1130704,1345,4,1,1,2,62,47,62,31,3
6,1130705,1245,7,1,2,4,177,62,31,146,1
2,1130708,1245,12,2,4,6,159,31,146,159,6
5,1130710,1045,17,4,6,7,197,146,159,197,2
1,1130710,1345,16,6,7,3,197,159,197,96,5
6,1130712,945,16,7,3,6,359,197,96,258,1
2,1130712,1145,11,3,6,2,258,96,258,38,6
9,1130715,1045,12,6,2,4,317,258,38,97,2
2,1130715,1245,8,2,4,2,97,38,97,68,9
6,1130716,945,8,4,2,2,97,97,68,60,2
4,1130716,1045,5,2,2,1,68,68,60,37,6
8,1130717,945,7,2,1,4,87,60,37,64,4
2,1130717,1045,6,1,4,1,64,37,64,55,8
6,1130717,1345,8,4,1,3,64,64,55,42,2
4,1130718,1145,7,1,3,3,169,55,42,156,6
3,1130718,1345,8,3,3,2,156,42,156,28,4
10,1130719,1245,9,3,2,4,291,156,28,163,3
3,1130722,1045,9,2,4,3,163,28,163,100,10
10,1130722,1245,9,4,3,2,163,163,100,40,3
8,1130723,1145,9,3,2,4,203,100,40,143,10
2,1130724,1045,10,2,4,4,143,40,143,56,8
9,1130725,945,12,4,4,4,145,143,56,58,2
2,1130725,1145,10,4,4,2,58,56,58,55,9
6,1130725,1245,7,4,2,1,58,58,55,31,2
4,1130726,945,5,2,1,2,70,55,31,46,6
3,1130726,1245,6,1,2,3,46,31,46,28,4
7,1130729,1345,11,2,3,6,117,46,28,99,3
3,1130730,1145,12,3,6,3,128,28,99,128,7
1,1130731,1145,14,6,3,5,128,99,128,75,3
6,1130731,1345,10,3,5,2,128,128,75,24,1
4,1130801,945,8,5,2,1,145,75,24,94,6
3,1130802,945,8,2,1,5,146,24,94,146,4
1,1130802,1145,8,1,5,2,146,94,146,98,3
6,1130802,1345,9,5,2,2,146,146,98,32,1
4,1130805,945,5,2,2,1,124,98,32,58,6
3,1130805,1245,6,2,1,3,86,32,58,86,4
1,1130806,1045,7,1,3,3,136,58,86,136,3
5,1130806,1345,9,3,3,3,136,86,136,27,1
10,1130807,1345,11,3,3,5,263,136,27,154,5
3,1130808,1145,11,3,5,3,154,27,154,48,10
10,1130809,945,11,5,3,3,190,154,48,84,3
3,1130809,1045,7,3,3,1,84,48,84,73,10
7,1130809,1145,5,3,1,1,91,84,73,80,3
3,1130812,1145,7,1,1,5,80,73,80,80,7
1,1130812,1245,7,1,5,1,80,80,80,30,3
8,1130814,945,13,5,1,7,158,80,30,108,1
2,1130814,1145,10,1,7,2,108,30,108,72,8
9,1130814,1345,11,7,2,2,108,108,72,43,2
4,1130815,945,5,2,2,1,155,72,43,126,9
3,1130815,1045,4,2,1,1,126,43,126,73,4
10,1130816,945,6,1,1,4,131,126,73,78,3
3,1130816,1145,7,1,4,2,144,73,78,144,10
1,1130819,945,9,4,2,3,144,78,144,89,3
6,1130819,1045,6,2,3,1,144,144,89,48,1
4,1130819,1245,6,3,1,2,89,89,48,31,6
8,1130820,1045,6,1,2,3,65,48,31,48,4
2,1130822,945,9,2,3,4,225,31,48,225,8
5,1130822,1345,11,3,4,4,225,48,225,128,2
10,1130823,945,9,4,4,1,225,225,128,70,5
8,1130823,1245,8,4,1,3,128,128,70,63,10
4,1130823,1345,5,1,3,1,70,70,63,33,8
8,1130826,1045,6,3,1,2,91,63,33,61,4
2,1130828,945,12,1,2,9,166,33,61,166,8
5,1130828,1045,12,2,9,1,166,61,166,94,2
10,1130828,1245,12,9,1,2,166,166,94,40,5
8,1130830,945,10,1,2,7,234,94,40,180,10
2,1130830,1045,10,2,7,1,180,40,180,32,8
9,1130903,945,17,7,1,9,347,180,32,199,2
2,1130903,1145,12,1,9,2,199,32,199,38,9
9,1130903,1245,12,9,2,1,199,199,38,22,2
4,1130904,1045,6,2,1,3,74,38,22,58,9
3,1130906,1145,15,1,3,11,148,22,58,148,4
1,1130909,945,17,3,11,3,148,58,148,58,3
9,1130910,945,19,11,3,5,215,148,58,125,1
2,1130910,1145,10,3,5,2,125,58,125,84,9
6,1130911,945,10,5,2,3,125,125,84,64,2
4,1130911,1045,6,2,3,1,89,84,64,69,6
3,1130912,1045,9,3,1,5,86,64,69,86,4
1,1130912,1245,8,1,5,2,86,69,86,36,3
6,1130913,945,9,5,2,2,86,86,36,34,1
4,1130913,1345,8,2,2,4,71,36,34,69,6
3,1130914,945,7,2,4,1,69,34,69,33,4
10,1130914,1345,9,4,1,4,69,69,33,30,3
8,1130916,1345,10,1,4,5,113,33,30,110,10
2,1130917,945,10,4,5,1,110,30,110,50,8
9,1130918,945,11,5,1,5,119,110,50,59,2
2,1130918,1045,7,1,5,1,59,50,59,32,9
6,1130918,1145,7,5,1,1,59,59,32,13,2
4,1130918,1245,3,1,1,1,45,32,13,26,6
3,1130918,1345,3,1,1,1,26,13,26,21,4
7,1130923,945,3,1,1,1,69,26,21,64,3
3,1130923,1145,4,1,1,2,89,21,64,89,7
1,1130924,1145,8,1,2,5,89,64,89,48,3
6,1130924,1345,9,2,5,2,91,89,48,50,1
2,1130925,945,8,5,2,1,50,48,50,49,6
6,1130925,1045,4,2,1,1,50,50,49,36,2
4,1130926,1345,10,1,1,8,115,49,36,102,6
3,1130927,945,10,1,8,1,102,36,102,51,4
10,1130927,1045,10,8,1,1,102,102,51,31,3
8,1130927,1345,5,1,1,3,51,51,31,15,10
4,1130930,1045,6,1,3,2,124,31,15,108,8
3,1131001,1045,10,3,2,5,108,15,108,92,4
10,1131001,1245,9,2,5,2,108,108,92,34,3
8,1131002,945,9,5,2,2,109,92,34,51,10
2,1131002,1045,5,2,2,1,51,34,51,35,8
6,1131003,1245,10,2,1,7,244,51,35,228,2
2,1131004,945,10,1,7,2,228,35,228,40,6
9,1131004,1145,11,7,2,2,236,228,40,48,2
2,1131007,945,7,2,2,3,97,40,48,97,9
5,1131007,1345,9,2,3,4,97,48,97,31,2
10,1131008,945,8,3,4,1,102,97,31,36,5
3,1131008,1345,9,4,1,4,92,31,36,92,10
1,1131009,945,6,1,4,1,92,36,92,64,3
6,1131009,1045,6,4,1,1,92,92,64,58,1
4,1131009,1345,5,1,1,3,64,64,58,48,6
8,1131011,945,5,1,3,1,131,58,48,121,4
2,1131014,1045,10,3,1,6,177,48,121,177,8
5,1131014,1245,9,1,6,2,177,121,177,36,2
10,1131014,1345,9,6,2,1,177,177,36,26,5
8,1131015,1045,5,2,1,2,112,36,26,102,10
2,1131016,1345,11,1,2,8,102,26,102,45,8
9,1131017,945,11,2,8,1,139,102,45,82,2
2,1131017,1145,11,8,1,2,82,45,82,66,9
6,1131021,945,11,1,2,8,105,82,66,89,2
2,1131022,945,15,2,8,5,93,66,89,93,6
5,1131022,1145,15,8,5,2,93,89,93,71,2
7,1131024,945,15,5,2,8,119,93,71,97,5
3,1131024,1345,14,2,8,4,97,71,97,74,7
7,1131025,1145,15,8,4,3,132,97,74,109,3
3,1131028,1045,11,4,3,4,119,74,109,119,7
1,1131029,945,11,3,4,4,119,109,119,51,3
6,1131029,1045,9,4,4,1,144,119,51,76,1
2,1131029,1145,6,4,1,1,76,51,76,62,6
6,1131030,945,5,1,1,3,101,76,62,87,2
2,1131031,945,9,1,3,5,87,62,87,52,6
6,1131031,1145,10,3,5,2,92,87,52,57,2
2,1131031,1345,9,5,2,2,57,52,57,39,6
6,1131101,945,5,2,2,1,68,57,39,50,2
2,1131104,1145,10,2,1,7,163,39,50,163,6
5,1131105,945,11,1,7,3,163,50,163,40,2
10,1131105,1045,11,7,3,1,209,163,40,86,5
3,1131105,1245,6,3,1,2,86,40,86,31,10
10,1131105,1345,4,1,2,1,98,86,31,43,3
3,1131106,945,4,2,1,1,43,31,43,33,10
7,1131106,1045,3,1,1,1,67,43,33,57,3
3,1131106,1145,3,1,1,1,57,33,57,52,7
7,1131107,1145,7,1,1,5,64,57,52,59,3
3,1131107,1345,8,1,5,2,59,52,59,39,7
7,1131108,945,8,5,2,1,62,59,39,42,3
3,1131108,1045,4,2,1,1,48,39,42,48,7
1,1131111,1345,10,1,1,8,90,42,48,90,3
5,1131112,945,10,1,8,1,90,48,90,68,1
7,1131112,1245,12,8,1,3,97,90,68,75,5
3,1131112,1345,5,1,3,1,75,68,75,52,7
7,1131113,1345,9,3,1,5,146,75,52,123,3
3,1131114,945,7,1,5,1,123,52,123,45,7
10,1131114,1045,7,5,1,1,139,123,45,61,3
3,1131114,1145,3,1,1,1,72,45,61,72,10
1,1131114,1345,4,1,1,2,72,61,72,34,3
6,1131115,1145,6,1,2,3,129,72,34,91,1
2,1131115,1345,7,2,3,2,91,34,91,56,6
9,1131118,1045,7,3,2,2,100,91,56,65,2
2,1131118,1145,5,2,2,1,65,56,65,45,9
6,1131120,945,11,2,1,8,100,65,45,80,2
2,1131121,1345,18,1,8,9,196,45,80,196,6
5,1131122,1145,20,8,9,3,196,80,196,48,2
10,1131122,1345,14,9,3,2,196,196,48,27,5
8,1131125,945,6,3,2,1,156,48,27,135,10
2,1131126,945,8,2,1,5,135,27,135,64,8
9,1131128,1145,18,1,5,12,309,135,64,238,2
2,1131128,1245,18,5,12,1,238,64,238,24,9
9,1131202,1045,21,12,1,8,293,238,24,79,2
2,1131202,1145,10,1,8,1,79,24,79,48,9
9,1131202,1345,11,8,1,2,79,79,48,16,2
4,1131203,945,4,1,2,1,69,48,16,37,9
3,1131203,1245,6,2,1,3,46,16,37,46,4
1,1131204,945,6,1,3,2,52,37,46,52,3
5,1131204,1145,7,3,2,2,77,46,52,77,1
1,1131205,1145,9,2,2,5,97,52,77,97,5
5,1131205,1345,9,2,5,2,97,77,97,43,1
7,1131206,945,8,5,2,1,97,97,43,41,5
8,1131206,1245,6,2,1,3,57,43,41,55,7
2,1131206,1345,5,1,3,1,55,41,55,34,8
6,1131209,1045,6,3,1,2,141,55,34,120,2
2,1131210,945,7,1,2,4,120,34,120,68,6
9,1131211,945,11,2,4,5,135,120,68,83,2
2,1131212,1145,16,4,5,7,152,68,83,152,9
5,1131212,1345,14,5,7,2,152,83,152,38,2
10,1131213,945,10,7,2,1,158,152,38,44,5
3,1131213,1245,6,2,1,3,52,38,44,52,10
1,1131216,1145,8,1,3,4,79,44,52,79,3
5,1131217,945,10,3,4,3,79,52,79,60,1
7,1131218,1345,16,4,3,9,79,79,60,47,5
8,1131219,945,13,3,9,1,106,60,47,93,7
2,1131219,1145,12,9,1,2,93,47,93,60,8
6,1131220,1145,8,1,2,5,93,93,60,57,2
4,1131220,1345,9,2,5,2,60,60,57,19,6
8,1131223,1045,9,5,2,2,124,57,19,86,4
2,1131224,945,8,2,2,4,86,19,86,33,8
9,1131224,1145,8,2,4,2,86,86,33,25,2
4,1131224,1345,8,4,2,2,33,33,25,12,9
8,1131225,945,5,2,2,1,42,25,12,29,4
2,1131225,1245,6,2,1,3,29,12,29,14,8
9,1131231,945,21,1,3,17,189,29,14,174,2
2,1140102,1145,27,3,17,7,174,14,174,79,9
9,1140102,1345,26,17,7,2,174,174,79,33,2
4,1140103,1145,12,7,2,3,134,79,33,88,9
3,1140103,1245,6,2,3,1,88,33,88,17,4
10,1140106,1045,7,3,1,3,115,88,17,44,3
3,1140106,1145,5,1,3,1,44,17,44,42,10
7,1140106,1345,6,3,1,2,44,44,42,33,3
8,1140107,1245,7,1,2,4,72,42,33,63,7
2,1140107,1345,7,2,4,1,63,33,63,31,8
6,1140108,1045,7,4,1,2,87,63,31,55,2
2,1140108,1145,4,1,2,1,55,31,55,27,6
6,1140108,1345,5,2,1,2,55,55,27,16,2
4,1140109,945,4,1,2,1,71,27,16,60,6
3,1140109,1045,4,2,1,1,60,16,60,45,4
7,1140109,1245,4,1,1,2,74,60,45,59,3
3,1140110,1045,6,1,2,3,59,45,59,34,7
7,1140110,1245,7,2,3,2,59,59,34,17,3
8,1140113,945,7,3,2,2,115,34,17,98,7
2,1140113,1145,6,2,2,2,98,17,98,63,8
